id,log_lsun,log_lsun_u,t_exp,t_exp_u,v_start,v_start_u,X,X_u,Z,Z_u,n,n_u
5286,8.733110104955378,0.7850611694196548,16.076323021949047,0.6836273382108993,5891.949156417262,0.2085351117266157,0.7432687695563271,0.6442292318544239,0.0299121043916675,0.5941839271043958,10.574827892218376,0.7874139461091885
5292,8.524632637025647,0.6692403539031379,14.658999100054588,0.368666466678797,5924.756734475764,0.2319690960541166,0.6303729586157762,0.2679098620525876,0.0251458052076057,0.4978950546991052,10.034765976835676,0.5173829884178376
5293,9.07082133751691,0.9726785208427282,14.643783410983408,0.3652852024407574,5673.5722832427655,0.0525516308876893,0.7174278036411497,0.5580926788038323,0.0093730459335921,0.1792534532038826,10.375599381717404,0.6877996908587015
5295,8.901795151474202,0.8787750841523346,13.83314489845435,0.1851433107676331,6037.245568315258,0.3123182630823272,0.7688642302018147,0.7295474340060493,0.0490008343043073,0.9798148344304516,9.847315919337904,0.4236579596689515
5300,8.929529091662454,0.8941828287013639,14.84368712876996,0.4097082508377688,5823.75374645164,0.1598241046083144,0.810819699007667,0.8693989966922233,0.0218635943045369,0.431587763728019,10.588551298501988,0.7942756492509939
5304,8.215188275089941,0.4973268194944116,13.77136500274888,0.1714144450553065,5699.5892755541445,0.071135196824389,0.7270654451290433,0.5902181504301443,0.0133035234472585,0.2586570393385556,9.5779189862412,0.2889594931206002
5305,8.979739041122974,0.9220772450683196,16.380065876371777,0.7511257503048395,5917.562266944497,0.2268301906746411,0.7008426195903373,0.5028087319677911,0.0458929076518324,0.917028437410756,9.726139765078525,0.3630698825392613
5310,9.032144987802566,0.9511916598903146,13.97091916190758,0.2157598137572397,5846.22451450273,0.1758746532162354,0.6374199340525553,0.2913997801751842,0.0159031644166262,0.3111750387197213,10.775292840993416,0.8876464204967078
5312,8.650648226318825,0.7392490146215699,13.43624083347255,0.0969424074383444,5658.595012115318,0.0418535800823703,0.6279092649995235,0.2596975499984115,0.0298843708385754,0.5936236533045544,9.892753247405764,0.446376623702882
5318,8.686247902309194,0.759026612393997,16.188521900932503,0.7085604224294453,5756.2497278332685,0.1116069484523348,0.6700089437167267,0.4000298123890887,0.0180661831447322,0.3548723867622675,9.976437581645213,0.4882187908226061
5322,7.995531687225094,0.3752953817917192,13.714038284858338,0.1586751744129642,6048.518321260816,0.3203702294720114,0.7953672979191614,0.8178909930638713,0.0184784343431871,0.3632006938017605,9.458583253421956,0.2292916267109782
5323,8.085670365775076,0.4253724254305976,14.813171933725672,0.4029270963834829,5906.295028122438,0.2187821629445989,0.7420926491237605,0.6403088304125352,0.0489136455429852,0.9780534453128334,10.961801514676177,0.9809007573380888
5329,8.937244114898764,0.8984689527215357,14.64000235280601,0.3644449672902241,5729.518679214347,0.0925133422959617,0.5738283731648459,0.0794279105494863,0.0183609902896051,0.36082808665869,10.644750914939491,0.8223754574697462
5339,8.761953094028566,0.8010850522380929,13.68252070763157,0.1516712683625711,5829.831335126416,0.1641652393760113,0.5873376530779444,0.1244588435931479,0.0426291320890629,0.8510935775568271,10.435475759788908,0.7177378798944534
5345,9.016479771905855,0.94248876216992,14.00630881542872,0.2236241812063824,6085.140822589861,0.3465291589927578,0.8206487586437854,0.9021625288126182,0.0110434986039288,0.2129999717965425,10.550200356685565,0.7751001783427821
5348,9.108279838129148,0.993488798960638,16.557125020950057,0.7904722268777904,6393.482990981063,0.5667735649864738,0.7483172781550435,0.6610575938501447,0.0124346857190697,0.2411047620014096,9.684450700587734,0.342225350293867
5365,7.972469704916774,0.362483169398208,13.73826209471925,0.1640582432709446,5797.979780707318,0.1414141290766559,0.7289200403788582,0.5964001345961938,0.0151711552168437,0.2963869740776507,10.621706791563136,0.8108533957815675
5378,7.812613187399704,0.2736739929998358,13.905154399318468,0.2011454220707706,5611.694462761468,0.0083531876867628,0.7777284543683923,0.7590948478946412,0.0411199174152131,0.8206043922265283,10.735349805380926,0.8676749026904629
5381,8.367207150264228,0.5817817501467936,14.01447152767047,0.2254381172601042,5780.964093706052,0.1292600669328945,0.7890610292544284,0.7968700975147613,0.0015303425474126,0.0208150009578316,9.153222506696569,0.0766112533482841
5385,8.288357945246563,0.5379766362480904,13.719339687308626,0.1598532638463612,6043.233535544242,0.3165953825316013,0.6840116244000137,0.4467054146667123,0.0320089445985101,0.6365443353234375,10.047783375316982,0.5238916876584906
5388,8.001049042756954,0.3783605793094192,16.10351914628753,0.6896709213972283,5894.139850103003,0.2100998929307163,0.621610108715828,0.2387003623860931,0.0464937089916085,0.929165838214313,10.503645658052726,0.751822829026363
5393,9.039009794858275,0.9550054415879308,14.184380461648072,0.2631956581440159,5853.60519091154,0.1811465649368143,0.7774141130662714,0.758047043554238,0.0479921793935122,0.9594379675457024,9.91385244775016,0.4569262238750792
5395,9.002423755163148,0.9346798639795276,15.22982548954034,0.4955167754534084,5905.787107813025,0.2184193627235893,0.7791326298479466,0.7637754328264887,0.0130831352748352,0.2542047530269752,10.687442027357214,0.8437210136786071
5396,8.744997513598248,0.7916652853323606,17.12347402108168,0.9163275602403734,5628.432865912554,0.0203091899375383,0.7551078343197444,0.6836927810658147,0.0022640043564605,0.0356364516456686,10.391114759956656,0.6955573799783282
5402,8.494959080190846,0.6527550445504704,13.62022252984039,0.13782722885342,5737.221170109941,0.0980151215071011,0.8414055075957381,0.971351691985794,0.0044847696986228,0.0805003979519765,10.838648930879083,0.9193244654395424
5409,8.02647931548583,0.392488508603239,13.232469006125692,0.0516597791390428,5982.32237704317,0.2730874121736926,0.6516867500566674,0.3389558335222246,0.0114089854631634,0.2203835447103729,10.354122207169096,0.6770611035845474
5411,8.047894117213971,0.4043856206744289,15.528483004061394,0.5618851120136431,5727.406128376287,0.091004377411633,0.6923489219434347,0.4744964064781154,0.0299130071487335,0.594202164620879,10.704640575226192,0.8523202876130962
5412,8.997094554651834,0.9317191970287976,15.78783417443908,0.6195187054309067,6067.746919533251,0.3341049425237501,0.7255773483145855,0.5852578277152851,0.0381120077221996,0.7598385398424176,10.5581745138613,0.7790872569306498
5422,8.073050534408926,0.4183614080049592,17.04348488715868,0.8985521971463734,5607.394635717354,0.0052818826552528,0.649492836533564,0.3316427884452135,0.022411243467822,0.4426513831883241,9.59607193244891,0.2980359662244548
5427,8.241730865771558,0.5120727032064211,14.577636375846982,0.3505858612993291,5658.825664384765,0.0420183317034037,0.7097195081199162,0.5323983603997208,0.0379795306137838,0.7571622346218949,9.32833135819441,0.164165679097205
5428,8.233271277885363,0.5073729321585351,15.33921723216188,0.5198260515915286,5862.201090696273,0.1872864933544807,0.651735326409919,0.33911775469973,0.0126787053814093,0.2460344521496839,10.66912600250464,0.8345630012523201
5437,8.007996821647891,0.3822204564710513,14.003407748621676,0.2229794996937057,5769.03091695699,0.1207363692549932,0.6940234509302992,0.4800781697676638,0.0274160985412585,0.5437595664900707,10.492845262253828,0.7464226311269144
5448,8.81296839031162,0.8294268835064551,14.256216838451994,0.2791592974337764,5786.695815320541,0.1333541538003869,0.7317309959128893,0.6057699863762975,0.0467069806115797,0.9334743557894896,9.258636310398892,0.1293181551994469
5454,8.157747786743352,0.4654154370796398,13.631110707045114,0.1402468237878028,5924.151895864068,0.2315370684743344,0.7547425451416061,0.6824751504720201,0.0448599933554533,0.8961614819283507,9.684350241251147,0.342175120625575
5455,8.379098553951003,0.5883880855283352,13.42564730655432,0.0945882903454047,5827.0126921125575,0.1621519229375413,0.8366740140005134,0.9555800466683784,0.0425846147316817,0.8501942370036725,10.10331253807912,0.5516562690395599
5460,8.940737098711153,0.9004094992839741,15.523630014819023,0.5608066699597827,5837.35175219938,0.1695369658567002,0.5653033177078849,0.051011059026283,0.0343206217359456,0.6832448835544583,9.42312787466728,0.2115639373336403
5462,8.04292619507399,0.4016256639299943,13.250471861744002,0.0556604137208892,6019.192232059047,0.2994230228993189,0.6580480671110481,0.3601602237034937,0.0336003541439016,0.6686940231091251,9.47098289328921,0.2354914466446057
5464,8.564360604024793,0.6913114466804411,13.808054177854798,0.179567595078844,5778.2141165393705,0.127295797528122,0.6871070664863915,0.4570235549546383,0.0076457037509333,0.1443576515340073,10.621395052437917,0.8106975262189576
5472,8.515281920022675,0.6640455111237087,13.06003075385286,0.0133401675228574,5722.459092350139,0.0874707802500994,0.7036755704133197,0.5122519013777322,0.0295009505094036,0.5858777880687599,10.636446084945026,0.818223042472513
5473,8.87712149375684,0.8650674965315787,14.920825911024798,0.426850202449955,6737.405432406411,0.8124324517188647,0.6341885951495474,0.2806286504984914,0.0216060004338558,0.4263838471486029,9.312294736318108,0.156147368159053
5482,7.996493832755672,0.3758299070864841,13.682873662940494,0.1517497028756654,6068.831936264759,0.3348799544748276,0.6980857804587343,0.4936192681957807,0.0057520960215298,0.1061029499298965,10.899667661709838,0.9498338308549196
5494,8.29053474773513,0.5391859709639613,14.143110399785176,0.2540245332855948,6002.006000537883,0.2871471432413446,0.6449255212426082,0.316418404142027,0.0451002005024675,0.9010141515650016,10.81745003380414,0.9087250169020706
5496,8.683632558487156,0.7575736436039756,13.576071686925903,0.1280159304279784,5742.922725152507,0.1020876608232196,0.602485099389723,0.1749503312990764,0.0315841425846578,0.6279624764577334,9.956493693812687,0.4782468469063438
5504,8.237236078364766,0.5095755990915369,17.05100531911829,0.900223404248509,6095.504841960994,0.3539320299721388,0.7419072731061584,0.6396909103538616,0.0116817270807665,0.2258934763791222,10.415357343970012,0.7076786719850061
5510,8.853348328186202,0.8518601823256686,15.992996428150192,0.6651103173667096,5791.778453980083,0.136984609985774,0.6805645967217863,0.435215322405954,0.0498998134968843,0.9979760302400872,10.862602632255578,0.931301316127789
5511,8.023704282881253,0.3909468238229181,14.555424475709687,0.3456498834910421,5663.74168718634,0.0455297765616712,0.7226610641145922,0.575536880381974,0.0020710127213369,0.0317376307340804,9.50163256713085,0.2508162835654249
5512,8.016089081068351,0.3867161561490845,14.151789871176598,0.2559533047059107,5968.253797308225,0.2630384266487326,0.6378551326289253,0.2928504420964178,0.0342503981759793,0.6818262257773611,10.743179219975394,0.8715896099876969
5520,8.40196738826072,0.6010929934781785,13.174552291774503,0.0387893981721116,6824.207854113762,0.8744341815098294,0.7535227104520758,0.6784090348402526,0.0169607143135425,0.3325396831018689,9.9287339369485,0.4643669684742502
5525,8.402892264400332,0.6016068135557406,13.50691765546602,0.1126483678813377,5982.371699289164,0.273122642349403,0.6319159207702694,0.273053069234231,0.0196130479258634,0.3861221803204732,9.967172706417234,0.4835863532086171
5526,9.0707366184459,0.9726314546921672,15.474904107426488,0.5499786905392194,5735.44539732014,0.0967467123715282,0.7343235861828945,0.6144119539429818,0.0086482624501825,0.1646113626299514,10.262297145360645,0.6311485726803211
5531,8.71158866485801,0.7731048138100051,13.573195529253637,0.1273767842785856,6002.849346487994,0.2877495332057096,0.7011774674091047,0.5039248913636821,0.048687997612507,0.9734949012627688,9.561385475172967,0.2806927375864834
5533,8.40037321117036,0.6002073395390891,13.944012573668171,0.2097805719262604,6693.130899719528,0.7808077855139485,0.6752902995628065,0.4176343318760216,0.0168596525111394,0.3304980305280697,9.916767544412092,0.4583837722060462
5535,8.98034267160825,0.9224125953379172,17.331273245559636,0.9625051656799188,5668.155229278602,0.0486823066275727,0.7230600024132536,0.5768666747108455,0.0213125782950261,0.4204561271722462,10.908930550148716,0.9544652750743592
5539,8.145430940642363,0.4585727448013129,13.204717560241315,0.0454927911647365,5831.531815227809,0.1653798680198633,0.7320998213686115,0.6069994045620385,0.0005892412277664,0.0018028530861914,10.248325100122326,0.624162550061163
5544,8.028356983776497,0.3935316576536097,15.925502599768231,0.6501116888373851,5658.470277241229,0.0417644837437349,0.5524046957714521,0.0080156525715068,0.0332699631926359,0.6620194584370893,10.3988314853087,0.6994157426543497
5552,8.323280099051125,0.5573778328061813,17.307771464727544,0.9572825477172318,5861.770729660111,0.1869790926143647,0.7106828854419632,0.5356096181398775,0.0263184542871017,0.5215849350929644,10.98067295082284,0.99033647541142
5557,8.112808846865333,0.4404493593696296,16.46963276998934,0.7710295044420751,5604.832957309237,0.0034521123637406,0.5710684442121395,0.0702281473737984,0.0455638257888475,0.9103803189666172,10.141714000564164,0.5708570002820819
5566,7.89646940427704,0.320260780153911,14.877658337330027,0.4172574082955617,6537.258364492515,0.6694702603517968,0.6405357572071979,0.3017858573573262,0.0014476994211274,0.0191454428510587,10.772166963877051,0.8860834819385255
5568,8.895714065842878,0.8753967032460436,13.000058630028786,1.3028895285871478e-05,5954.087869725246,0.2529199069466039,0.5776558881059214,0.0921862936864045,0.0033817022943644,0.0582162079669585,10.395735157181694,0.697867578590847
5578,8.817499930448271,0.8319444058045952,13.427019287843322,0.0948931750762938,6016.1735730785,0.2972668379132144,0.63271503310844,0.2757167770281333,0.0032156312124816,0.0548612366157905,10.705532682305751,0.8527663411528764
5580,8.941835070674154,0.9010194837078632,14.092788040030078,0.2428417866733505,5961.909238541614,0.2585065989582958,0.7895418989165961,0.7984729963886535,0.0367801119239581,0.7329315540193555,10.18366970701426,0.5918348535071295
5591,8.762453548376836,0.8013630824315756,13.984837336538268,0.2188527414529486,5996.862603251485,0.2834732880367752,0.5967483864839933,0.1558279549466442,0.0484583122412162,0.9688547927518432,9.506140279525708,0.253070139762854
5601,8.743210078974606,0.790672266097004,13.619912031678592,0.1377582292619091,6156.230173854474,0.3973072670389096,0.72011744117769,0.5670581372589668,0.0462883152572834,0.9250164698441106,9.439511089748002,0.2197555448740008
5604,8.370063781563132,0.5833687675350735,15.374071820675365,0.5275715157056362,5740.918208500672,0.1006558632147659,0.572464379144383,0.0748812638146098,0.0057828817721338,0.1067248842855314,10.342662902280871,0.6713314511404367
5608,8.98258547581982,0.923658597677678,13.202818596656622,0.045070799257027,5957.156428650655,0.2551117347504678,0.8362325037303645,0.9541083457678818,0.0405405157187328,0.8088993074491492,10.099263673390752,0.549631836695376
5617,8.05907564233694,0.4105975790760773,16.405626846183658,0.7568059658185909,6963.673033072501,0.9740521664803584,0.8147038469994944,0.8823461566649813,0.0169467609836088,0.3322577976486631,10.623152556428686,0.811576278214343
5620,8.737464036213662,0.7874800201187014,15.964374928277865,0.6587499840617478,5632.772133240459,0.0234086666003278,0.7253738534941857,0.5845795116472856,0.0334647809556224,0.6659551708206545,10.702276347300552,0.8511381736502758
5629,8.726049332358196,0.781138517976776,13.409748514968962,0.0910552255486581,5834.151721958295,0.1672512299702103,0.5773925953710592,0.0913086512368639,0.0115305186666657,0.2228387609427433,9.10406715115708,0.0520335755785398
5636,8.960826258666183,0.9115701437034348,13.4271299708516,0.0949177713003555,5743.521964149128,0.1025156886779484,0.8378337604986434,0.9594458683288112,0.0150057331279251,0.293045113695457,10.253297762364785,0.6266488811823916
5640,8.090819918690839,0.4282332881615771,17.334293677850436,0.9631763728556528,5623.434551504136,0.0167389653600971,0.7201237578747385,0.5670791929157949,0.0428937151600645,0.8564386901023133,10.335960411270884,0.6679802056354424
5641,8.708311488907965,0.771284160504425,14.288558595402588,0.2863463545339082,5737.513435683912,0.0982238826313656,0.6434722176272787,0.3115740587575957,0.0213021041239973,0.4202445277575227,10.930868261322123,0.965434130661062
5646,8.367801855855081,0.5821121421417119,13.66859219572435,0.1485760434943003,5909.80647446902,0.2212903389064429,0.739924122585168,0.6330804086172269,0.0284684663716091,0.5650195226587699,9.438450990515491,0.2192254952577463
5648,8.685608763598129,0.7586715353322938,14.338458917134927,0.297435314918873,5718.434316240187,0.0845959401715623,0.5832228630587087,0.1107428768623622,0.0078043986389485,0.1475636088676466,10.21183984181967,0.6059199209098348
5650,8.072820637583485,0.4182336875463804,16.616060244966608,0.8035689433259126,5798.296177473732,0.1416401267669517,0.6533579250885964,0.3445264169619879,0.0425988331474618,0.8504814777265023,10.665831355221796,0.8329156776108982
5665,8.031345941650361,0.395192189805756,13.841365649977188,0.1869701444393752,5876.934819411451,0.1978105852938935,0.6126918702375919,0.2089729007919729,0.0284515658196956,0.5646780973675888,9.777918550679203,0.3889592753396018
5666,8.518967883197345,0.6660932684429699,13.185351066531798,0.0411891258959549,6125.882427535172,0.3756303053822657,0.8331587743040907,0.9438625810136356,0.0280072556365708,0.5557021340721389,9.830768069788633,0.4153840348943158
5678,8.151029645056058,0.4616831361422541,13.87067516863528,0.1934833708078401,6667.897159785698,0.762783685561213,0.7453771418700988,0.6512571395669963,0.0364226703270721,0.7257105116580227,9.69664130640049,0.3483206532002448
5683,7.92986329465456,0.3388129414747557,13.291712201572931,0.0648249336828736,5663.288071213355,0.0452057651523963,0.5520492061158875,0.0068306870529583,0.0391279359652861,0.7803623427330527,9.242306085642175,0.1211530428210881
5686,8.576864651070839,0.6982581394837992,16.151658086572983,0.7003684636828847,5642.091360819852,0.0300652577284653,0.7233273927543241,0.577757975847747,0.0476394919103545,0.9523129678859504,10.006271967877074,0.5031359839385369
5688,8.512918433056367,0.6627324628090927,14.5854504377285,0.3523223194952219,5607.553193216843,0.0053951380120309,0.7786075532330532,0.7620251774435108,0.0041807993084842,0.0743595819895811,10.290594260767444,0.6452971303837222
5702,8.272785620884108,0.5293253449356159,14.215084020165069,0.2700186711477926,5631.513886755413,0.0225099191110097,0.5646041068286114,0.048680356095371,0.0196441658944612,0.3867508261507313,10.878138026951822,0.9390690134759108
5708,8.225234072095624,0.5029078178309028,16.48938481776168,0.7754188483914852,5670.254245485765,0.0501816039184035,0.5912130795185686,0.1373769317285618,0.0294758889360373,0.5853714936573203,9.582163500489592,0.2910817502447961
5709,8.85192772405906,0.8510709578105892,13.295899709237524,0.0657554909416722,5641.6007893917085,0.0297148495655058,0.6588920108713245,0.3629733695710816,0.0081700495052687,0.1549504950559334,10.609484582616345,0.804742291308171
5716,8.241190245388276,0.5117723585490426,14.468687315262276,0.3263749589471726,5736.377592145433,0.0974125658181662,0.6988973100655176,0.4963243668850585,0.0392879374943123,0.7835946968547955,9.801347706636212,0.400673853318106
5732,8.883174275585743,0.8684301531031908,13.753413737235814,0.1674252749412917,5705.337503007862,0.0752410735770444,0.5725474634396239,0.0751582114654129,0.0120325508806167,0.2329808258710458,9.124639866491163,0.0623199332455818
5741,8.309431369584388,0.5496840942135488,14.505293853144623,0.3345097451432495,5837.810149798282,0.1698643927130581,0.5970265368386273,0.156755122795424,0.0174182287179058,0.341782398341532,10.213934035413931,0.6069670177069666
5742,8.22216084867212,0.5012004714845113,16.60025448402951,0.8000565520065579,6296.907468821822,0.4977910491584442,0.7880346563012621,0.7934488543375406,0.0163679017207078,0.3205636711254104,9.253861676647562,0.1269308383237805
5744,8.247455927409263,0.5152532930051464,17.44523200019315,0.9878293333762552,5819.274166999358,0.1566244049995419,0.6278605424950378,0.2595351416501258,0.0466683051861218,0.9326930340630668,10.896558131363992,0.948279065681996
5746,8.873025445948784,0.8627919144159919,13.807369329804512,0.1794154066232249,5990.092857235355,0.278637755168111,0.5676023981690399,0.0586746605634663,0.0187234738319526,0.3681509865040936,10.811513365377069,0.9057566826885338
5755,8.048173411792318,0.4045407843290659,15.306409317739448,0.5125354039420996,5766.189869705507,0.1187070497896478,0.8116605644134018,0.872201881378006,0.0487487930638256,0.9747230921984982,10.433283549096895,0.7166417745484485
5757,8.157668503154007,0.4653713906411146,14.488805022192413,0.3308455604872027,6856.283418038462,0.8973452985989008,0.7482578762180404,0.660859587393468,0.0224706241213296,0.4438509923500939,9.071163291319673,0.0355816456598362
5762,8.102343703560454,0.4346353908669184,13.846565057019037,0.1881255682264526,5811.09707601645,0.1507836257260358,0.8122801688298622,0.8742672294328742,0.0026620449254665,0.0436776752619499,9.682879828513803,0.3414399142569017
5769,8.956936804937799,0.9094093360765556,15.287707160875357,0.5083793690834124,5820.682322017859,0.1576302300127564,0.6801746723939209,0.433915574646403,0.0368035584260466,0.7334052207282158,10.296798033386109,0.6483990166930534
5774,8.564176068540254,0.6912089269668077,13.025002936030033,0.0055562080066738,6124.656423687178,0.3747545883479842,0.8416958871958579,0.9723196239861928,0.0286392866687491,0.5684704377525079,9.71987680537648,0.3599384026882395
5775,8.290701430804713,0.539278572669285,14.202738912251434,0.2672753138336521,6006.753614312235,0.2905382959373106,0.742399735808641,0.6413324526954701,0.0440373234858353,0.8795418886027352,9.422814912579309,0.2114074562896545
5781,8.091993577138565,0.4288853206325363,13.001989222822695,0.0004420495161547,6156.849322735177,0.3977495162394121,0.8338326860793951,0.9461089535979836,0.0073596954455802,0.1385797059713189,10.56559767256009,0.782798836280045
5786,8.309247691995113,0.5495820511083964,14.255017356011336,0.2788927457802966,6651.016948826882,0.7507263920192018,0.6608282035555583,0.3694273451851942,0.0138782610880999,0.2702679007696968,10.102018976645033,0.551009488322516
5796,8.790226778599859,0.8167926547776994,16.91025190718582,0.8689448682635154,5718.813094111093,0.084866495793638,0.8190636234699264,0.8968787448997549,0.010951586789582,0.2111431674663045,10.29555860864892,0.6477793043244606
5797,9.036441675073672,0.9535787083742636,16.79115955466549,0.8424799010367758,5814.204195900857,0.1530029970720405,0.8498716167570064,0.9995720558566882,0.0277087508160596,0.549671733657771,9.576899949684522,0.2884499748422614
5800,9.103927964333115,0.9910710912961752,14.932540048142604,0.4294533440316898,5829.5281039074325,0.163948645648166,0.5990095663014607,0.1633652210048688,0.0410501808167701,0.819195572055963,10.067032507197396,0.5335162535986985
5811,8.349536140143341,0.5719645223018559,13.942520720365,0.2094490489699998,6075.411807898531,0.3395798627846652,0.8151711703125117,0.883903901041706,0.0290912017136806,0.5776000346198108,9.471909912393617,0.2359549561968088
5812,8.784318645669563,0.8135103587053127,13.468656493518324,0.1041458874485163,5637.246526397577,0.0266046617125549,0.7653464380722275,0.7178214602407582,0.0310128339919946,0.6164208887271644,10.728906221426543,0.8644531107132716
5818,7.605049796853295,0.1583609982518306,17.43785880054169,0.98619084456482,6352.054940632717,0.5371821004519407,0.5591607520209578,0.0305358400698592,0.0119741255443451,0.2318005160473769,10.832694847380232,0.9163474236901162
5821,8.119039686646099,0.443910937025611,16.498056739464396,0.7773459421031986,5653.451625259134,0.038179732327953,0.8134156185529567,0.8780520618431892,0.0312932323283019,0.6220855015818578,10.864233048308543,0.9321165241542716
5829,8.966346949444315,0.9146371941357312,16.30517601282969,0.734483558406598,5630.824004654315,0.0220171461816534,0.8195020307365185,0.8983401024550618,0.0017879798931214,0.0260197958206358,9.180420027535192,0.0902100137675958
5830,8.82628919816619,0.8368273323145501,14.25997484537632,0.2799944100836267,5954.910195236225,0.2535072823115891,0.5636819228045196,0.0456064093483985,0.0066753912251204,0.1247553782852609,10.422537260628648,0.7112686303143241
5834,8.885123252171645,0.8695129178731369,13.841969569112315,0.1871043486916254,5724.2209723385895,0.0887292659561351,0.7238458032523447,0.579486010841149,0.0368159085302444,0.7336547177827164,10.758889022004912,0.8794445110024569
5849,7.896319600953201,0.3201775560851118,14.013082487492582,0.225129441665018,5631.55410306719,0.0225386450479929,0.6541149870349049,0.3470499567830163,0.0247307038054604,0.4895091677870797,9.556965956957391,0.2784829784786957
5851,8.33436528328733,0.5635362684929607,15.106453152039515,0.468100700453226,5795.343121753544,0.1395308012525308,0.8435374753518297,0.9784582511727656,0.0091956205444747,0.1756691019085806,10.080201820708496,0.5401009103542476
5864,8.74285266837157,0.7904737046508727,16.574223247485172,0.7942718327744825,5807.3573631281615,0.1481124022344011,0.6858470437640598,0.4528234792135326,0.0135320397341731,0.2632735299832951,10.63021778396277,0.8151088919813854
5881,8.513736736576986,0.6631870758761031,13.329474512849067,0.0732165584109039,5676.8240518096745,0.054874322721196,0.7965911027681054,0.8219703425603515,0.0284646590692449,0.5649426074594947,10.43571377841104,0.7178568892055193
5883,8.47755555530828,0.6430864196157113,14.155190627519406,0.2567090283376458,5881.137137009181,0.2008122407208437,0.7617635939161104,0.7058786463870345,0.0022085437324388,0.0345160349987644,9.465136011515622,0.232568005757811
5884,9.095537234709232,0.9864095748384628,14.917344812761918,0.4260766250582042,6234.665739359051,0.4533326709707508,0.7067089589987482,0.5223631966624939,0.0264976326008115,0.5252046990062932,10.743147398710564,0.8715736993552832
5886,8.99387351415019,0.9299297300834392,13.974757599028525,0.2166127997841164,6639.517069263578,0.7425121923311272,0.7689488579488932,0.7298295264963109,0.0460370205911059,0.9199398099213324,9.831358988499792,0.4156794942498959
5893,8.454360540577264,0.6302003003207027,15.402778948561776,0.5339508774581722,5886.551899742389,0.2046799283874203,0.6959577659063845,0.4865258863546147,0.0228166339471254,0.4508410898409175,10.49716001726319,0.7485800086315949
5895,8.760390077910042,0.8002167099500243,15.999470136720898,0.6665489192713108,5600.498863726618,0.0003563312332985,0.6524929153221445,0.3416430510738149,0.0075194566183004,0.1418072044101097,10.181501352338248,0.5907506761691242
5911,8.171736403506204,0.4731868908367799,16.2119174633063,0.7137594362902886,5982.261734818692,0.2730440962990657,0.636039007163034,0.2867966905434463,0.0206783011257348,0.4076424469845433,10.138762795343965,0.5693813976719824
5912,8.035469513973425,0.3974830633185695,15.455128086477767,0.5455840192172818,5930.113129861973,0.2357950927585519,0.7965486727639256,0.8218289092130855,0.0165379309659929,0.3239986053735956,10.830729191100184,0.9153645955500912
5918,8.179659836998686,0.4775887983326038,16.234934998326892,0.7188744440726424,5642.089552830708,0.0300639663076486,0.8496863861443391,0.9989546204811306,0.0495724416936142,0.9913624584568528,10.658023096260624,0.8290115481303125
5929,9.007269764418483,0.9373720913436026,16.254975181276325,0.7233278180614057,5787.301281932655,0.1337866299518962,0.8237597303219367,0.9125324344064558,0.015441667545929,0.3018518696147275,10.935762360310042,0.9678811801550206
5931,8.19959225331079,0.4886623629504386,13.294863413481126,0.0655252029958058,5849.908950489818,0.178506393207013,0.7501551023421127,0.667183674473709,0.0183661110279141,0.3609315359174565,10.170381163169951,0.5851905815849767
5932,8.754280773358108,0.7968226518656163,14.45207661530403,0.3226836922897843,6718.712634213463,0.7990804530096167,0.6091962998144365,0.1973209993814546,0.0472256705222676,0.9439529398437906,9.895318366844762,0.4476591834223812
5936,8.711959136952945,0.773310631640525,15.825320162667277,0.6278489250371723,6233.847340320963,0.4527481002292591,0.6131008426846744,0.2103361422822478,0.0091817628141458,0.1753891477605214,10.342141751698207,0.6710708758491037
5939,7.48598520709777,0.0922140039432058,15.249383522383166,0.4998630049740371,6450.951612230667,0.6078225801647616,0.5717743904748093,0.0725813015826973,0.0146125786477266,0.2851025989439733,10.779562725540083,0.8897813627700415
5942,7.963948339770167,0.3577490776500927,13.841360499761713,0.1869689999470467,5974.049500957788,0.2671782149698485,0.6021353217745445,0.1737844059151484,0.0411375144781064,0.820959888446594,10.247587484195414,0.6237937420977064
5947,8.113207624437154,0.440670902465085,14.746400341346856,0.3880889647437456,5824.193843521788,0.1601384596584197,0.7714530399593097,0.7381767998643658,0.0035734560432073,0.0620900210748956,10.776466721695977,0.8882333608479885
5950,8.621979357181067,0.7233218651005932,13.103241657113264,0.0229425904696142,6391.19851792232,0.565141798515943,0.5792015318450017,0.0973384394833388,0.0487484194358538,0.974715544158664,9.05563306814678,0.02781653407339
5954,8.662407738036386,0.7457820766868811,15.032704398022933,0.4517120884495403,6545.906640908535,0.6756476006489536,0.6711109650784288,0.4037032169280958,0.0218774515525046,0.4318677081314067,9.496762210425338,0.2483811052126686
5959,8.467995061480291,0.6377750341557177,14.967256403562017,0.437168089680448,5866.5799834866575,0.1904142739190414,0.5644028119573405,0.0480093731911349,0.0412620568929136,0.8234758968265388,10.478218832357564,0.7391094161787825
5971,9.084906476552918,0.9805035980849548,15.500654749718633,0.5557010554930291,5709.217419504449,0.0780124425031779,0.6532357191701103,0.3441190639003673,0.0371554732204586,0.7405146105143157,10.284167339818982,0.6420836699094914
5974,8.505931657743078,0.658850920968377,14.271971985971549,0.2826604413270102,6559.704089994687,0.6855029214247762,0.6951632305744074,0.4838774352480248,0.0232197652465392,0.4589851564957431,10.91504248413026,0.95752124206513
